table,column,bins,table_column
store_sales,ss.ss_store_sk,"[ 1.  1.  1.  2.  2.  4.  4.  4.  7.  7.  8.  8. 10. 10. 10. 13. 13. 14.
 14. 14. 16. 16. 19. 19. 20. 20. 20. 22. 22. 25. 25. 26. 26. 26. 28. 28.
 31. 31. 31. 32. 32. 34. 34. 37. 37. 37. 38. 38. 40. 40. 40.]",store_sales.ss.ss_store_sk
store_sales,ss.ss_promo_sk,"[  1.   8.  15.  22.  30.  37.  44.  52.  59.  66.  74.  81.  88.  96.
 103. 110. 118. 125. 132. 140. 147. 154. 162. 169. 176. 184. 191. 198.
 205. 213. 220. 227. 235. 242. 249. 257. 264. 271. 279. 286. 293. 301.
 308. 315. 323. 330. 337. 345. 352. 359. 366.]",store_sales.ss.ss_promo_sk
store_sales,ss.ss_ticket_number,"[1.0000000e+00 1.9159000e+04 3.8289000e+04 5.7498000e+04 7.6732000e+04
 9.5900000e+04 1.1509900e+05 1.3428500e+05 1.5347900e+05 1.7271900e+05
 1.9193100e+05 2.1111300e+05 2.3036600e+05 2.4955300e+05 2.6869700e+05
 2.8791600e+05 3.0712500e+05 3.2635900e+05 3.4553800e+05 3.6472400e+05
 3.8391800e+05 4.0312200e+05 4.2237100e+05 4.4154100e+05 4.6075904e+05
 4.7990100e+05 4.9912600e+05 5.1832500e+05 5.3750600e+05 5.5670400e+05
 5.7589200e+05 5.9513400e+05 6.1431172e+05 6.3349400e+05 6.5267100e+05
 6.7191200e+05 6.9115100e+05 7.1037402e+05 7.2955000e+05 7.4880300e+05
 7.6807100e+05 7.8724600e+05 8.0643600e+05 8.2560800e+05 8.4485100e+05
 8.6405000e+05 8.8326800e+05 9.0245000e+05 9.2162600e+05 9.4081800e+05
 9.6000000e+05]",store_sales.ss.ss_ticket_number
store_sales,ss.ss_quantity,"[  1.   3.   5.   7.   9.  11.  13.  15.  17.  19.  21.  23.  25.  27.
  29.  31.  33.  35.  37.  39.  41.  43.  45.  47.  49.  51.  53.  55.
  57.  59.  61.  63.  65.  66.  68.  70.  72.  74.  76.  78.  80.  82.
  84.  86.  88.  91.  93.  94.  96.  99. 100.]",store_sales.ss.ss_quantity
store_sales,ss.ss_wholesale_cost,"[  1.     2.97   4.94   6.92   8.9   10.87  12.86  14.85  16.83  18.81
  20.79  22.77  24.75  26.73  28.72  30.7   32.67  34.66  36.64  38.62
  40.6   42.57  44.56  46.54  48.53  50.51  52.49  54.47  56.45  58.43
  60.4   62.37  64.35  66.33  68.31  70.29  72.28  74.26  76.24  78.22
  80.2   82.19  84.17  86.15  88.13  90.12  92.1   94.08  96.06  98.03
 100.  ]",store_sales.ss.ss_wholesale_cost
store_sales,ss.ss_list_price,"[  1.     4.27   7.12   9.98  12.82  15.68  18.54  21.4   24.26  27.12
  29.97  32.83  35.68  38.53  41.39  44.25  47.11  49.96  52.82  55.69
  58.54  61.39  64.25  67.1   69.96  72.8   75.65  78.5   81.36  84.21
  87.05  89.9   92.76  95.61  98.47 101.35 104.34 107.48 110.77 114.23
 117.89 121.78 125.92 130.38 135.25 140.61 146.6  153.5  161.83 172.89
 200.  ]",store_sales.ss.ss_list_price
store_sales,ss.ss_sales_price,"[  0.     0.46   1.09   1.72   2.41   3.14   3.92   4.75   5.62   6.53
   7.49   8.49   9.54  10.63  11.76  12.94  14.17  15.44  16.77  18.15
  19.58  21.06  22.6   24.21  25.87  27.59  29.39  31.26  33.2   35.24
  37.35  39.55  41.86  44.28  46.81  49.48  52.28  55.25  58.38  61.74
  65.32  69.17  73.35  77.94  83.03  88.78  95.46 103.58 114.24 130.27
 199.96]",store_sales.ss.ss_sales_price
store_sales,ss.ss_ext_discount_amt,"[    0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.        19.05
    61.32     128.87     230.9      382.16     605.21     948.77
  1516.49    2651.1602 18092.44  ]",store_sales.ss.ss_ext_discount_amt
store_sales,ss.ss_ext_sales_price,"[0.0000000e+00 8.4000000e+00 2.4200000e+01 4.1400000e+01 6.0240000e+01
 8.0850000e+01 1.0342000e+02 1.2828000e+02 1.5540000e+02 1.8476000e+02
 2.1645000e+02 2.5050000e+02 2.8692000e+02 3.2600000e+02 3.6750000e+02
 4.1184000e+02 4.5900000e+02 5.0934000e+02 5.6252000e+02 6.1910000e+02
 6.7925000e+02 7.4290000e+02 8.1060000e+02 8.8247000e+02 9.5880000e+02
 1.0397800e+03 1.1261600e+03 1.2177000e+03 1.3154000e+03 1.4198700e+03
 1.5309000e+03 1.6497600e+03 1.7772300e+03 1.9145500e+03 2.0613600e+03
 2.2196400e+03 2.3911200e+03 2.5770000e+03 2.7798000e+03 3.0013200e+03
 3.2467200e+03 3.5196800e+03 3.8276576e+03 4.1757320e+03 4.5765000e+03
 5.0473000e+03 5.6152800e+03 6.3355800e+03 7.3155600e+03 8.8952144e+03
 1.9562400e+04]",store_sales.ss.ss_ext_sales_price
store_sales,ss.ss_ext_wholesale_cost,"[1.00000e+00 5.49600e+01 9.54800e+01 1.41570e+02 1.89050e+02 2.41184e+02
 2.94960e+02 3.53400e+02 4.13370e+02 4.77400e+02 5.44050e+02 6.13200e+02
 6.85500e+02 7.61040e+02 8.39020e+02 9.20160e+02 1.00425e+03 1.09228e+03
 1.18326e+03 1.27793e+03 1.37566e+03 1.47682e+03 1.58184e+03 1.69048e+03
 1.80360e+03 1.92128e+03 2.04352e+03 2.17051e+03 2.30202e+03 2.43945e+03
 2.58228e+03 2.73084e+03 2.88552e+03 3.04785e+03 3.21790e+03 3.39570e+03
 3.58320e+03 3.78063e+03 3.98880e+03 4.20970e+03 4.44470e+03 4.69480e+03
 4.96452e+03 5.25780e+03 5.57760e+03 5.93229e+03 6.33360e+03 6.79754e+03
 7.36360e+03 8.12295e+03 1.00000e+04]",store_sales.ss.ss_ext_wholesale_cost
store_sales,ss.ss_ext_list_price,"[1.06000000e+00 7.88900000e+01 1.39240000e+02 2.04000000e+02
 2.74400000e+02 3.48840000e+02 4.28400000e+02 5.12050000e+02
 6.00240000e+02 6.92580000e+02 7.89480000e+02 8.90460000e+02
 9.95490000e+02 1.10520000e+03 1.21940000e+03 1.33770000e+03
 1.46118000e+03 1.58925000e+03 1.72203000e+03 1.85988000e+03
 2.00320000e+03 2.15202000e+03 2.30607000e+03 2.46600000e+03
 2.63190000e+03 2.80459000e+03 2.98368000e+03 3.16996000e+03
 3.36461000e+03 3.56697000e+03 3.77850000e+03 3.99900000e+03
 4.22982000e+03 4.47168000e+03 4.72440000e+03 4.99092000e+03
 5.27068000e+03 5.56620000e+03 5.88115000e+03 6.21670000e+03
 6.57400000e+03 6.95818000e+03 7.37466000e+03 7.83040000e+03
 8.33630960e+03 8.90946000e+03 9.57524000e+03 1.03851000e+04
 1.14444908e+04 1.30422600e+04 1.99840000e+04]",store_sales.ss.ss_ext_list_price
store_sales,ss.ss_ext_tax,"[0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 1.70000e-01 5.90000e-01 1.10000e+00 1.70000e+00 2.38000e+00 3.15000e+00
 4.01000e+00 4.97000e+00 6.02000e+00 7.19000e+00 8.47000e+00 9.87000e+00
 1.14000e+01 1.30700e+01 1.48900e+01 1.68600e+01 1.90200e+01 2.13500e+01
 2.38800e+01 2.66200e+01 2.96100e+01 3.28600e+01 3.64000e+01 4.02500e+01
 4.44800e+01 4.90700e+01 5.41200e+01 5.96500e+01 6.57700e+01 7.25600e+01
 8.00900e+01 8.85300e+01 9.79700e+01 1.08660e+02 1.20830e+02 1.34860e+02
 1.51080e+02 1.70170e+02 1.93010e+02 2.21030e+02 2.56510e+02 3.04120e+02
 3.73150e+02 4.93280e+02 1.74987e+03]",store_sales.ss.ss_ext_tax
store_sales,ss.ss_coupon_amt,"[    0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.         0.
     0.         0.         0.         0.         0.        19.05
    61.32     128.87     230.9      382.16     605.21     948.77
  1516.49    2651.1602 18092.44  ]",store_sales.ss.ss_coupon_amt
store_sales,ss.ss_net_paid,"[0.000000e+00 4.160000e+00 1.502000e+01 2.755000e+01 4.160000e+01
 5.730000e+01 7.469000e+01 9.384000e+01 1.149500e+02 1.381100e+02
 1.633000e+02 1.907100e+02 2.203400e+02 2.522800e+02 2.865800e+02
 3.235500e+02 3.629000e+02 4.051500e+02 4.501800e+02 4.986000e+02
 5.502000e+02 6.052000e+02 6.640000e+02 7.264800e+02 7.934400e+02
 8.649400e+02 9.413600e+02 1.023000e+03 1.110560e+03 1.203830e+03
 1.304500e+03 1.412750e+03 1.529040e+03 1.654582e+03 1.790590e+03
 1.938000e+03 2.097890e+03 2.272540e+03 2.464000e+03 2.674466e+03
 2.907460e+03 3.168940e+03 3.463680e+03 3.802140e+03 4.192200e+03
 4.653920e+03 5.215260e+03 5.927900e+03 6.911000e+03 8.497240e+03
 1.956240e+04]",store_sales.ss.ss_net_paid
store_sales,ss.ss_net_paid_inc_tax,"[0.0000000e+00 4.3400000e+00 1.5680000e+01 2.8770000e+01 4.3470000e+01
 5.9850000e+01 7.8000000e+01 9.7980000e+01 1.2004000e+02 1.4423000e+02
 1.7058000e+02 1.9918000e+02 2.3013000e+02 2.6346000e+02 2.9934000e+02
 3.3794000e+02 3.7908000e+02 4.2317000e+02 4.7025000e+02 5.2080000e+02
 5.7457000e+02 6.3207000e+02 6.9353000e+02 7.5886000e+02 8.2872000e+02
 9.0353000e+02 9.8343000e+02 1.0686000e+03 1.1599000e+03 1.2577600e+03
 1.3624100e+03 1.4756100e+03 1.5972700e+03 1.7283900e+03 1.8705000e+03
 2.0245600e+03 2.1912100e+03 2.3744000e+03 2.5743600e+03 2.7945100e+03
 3.0387200e+03 3.3108800e+03 3.6187500e+03 3.9727500e+03 4.3807500e+03
 4.8637300e+03 5.4518700e+03 6.1968700e+03 7.2234716e+03 8.8850716e+03
 2.1192870e+04]",store_sales.ss.ss_net_paid_inc_tax
store_sales,ss.ss_net_profit,"[-9991.     -5679.3752 -4676.9604 -4022.53   -3531.58   -3137.
 -2808.33   -2527.74   -2282.9    -2067.4    -1875.87   -1703.14
 -1547.     -1405.76   -1276.24   -1158.18   -1049.4     -949.13
  -856.66    -771.32    -692.25    -619.02    -551.33    -488.3
  -430.08    -375.92    -326.04    -280.26    -237.98    -198.94
  -163.59    -131.48    -102.24     -76.19     -53.22     -32.81
   -15.         0.        20.88      53.        97.6      156.86
   233.92     333.       461.28     628.32     852.06    1164.51
  1635.84    2492.0208  9731.7   ]",store_sales.ss.ss_net_profit
time_dim,t.t_time_sk,"[    0.    1727.98  3455.96  5183.94  6911.92  8639.9  10367.88 12095.86
 13823.84 15551.82 17279.8  19007.78 20735.76 22463.74 24191.72 25919.7
 27647.68 29375.66 31103.64 32831.62 34559.6  36287.58 38015.56 39743.54
 41471.52 43199.5  44927.48 46655.46 48383.44 50111.42 51839.4  53567.38
 55295.36 57023.34 58751.32 60479.3  62207.28 63935.26 65663.24 67391.22
 69119.2  70847.18 72575.16 74303.14 76031.12 77759.1  79487.08 81215.06
 82943.04 84671.02 86399.  ]",time_dim.t.t_time_sk
time_dim,t.t_time,"[    0.    1727.98  3455.96  5183.94  6911.92  8639.9  10367.88 12095.86
 13823.84 15551.82 17279.8  19007.78 20735.76 22463.74 24191.72 25919.7
 27647.68 29375.66 31103.64 32831.62 34559.6  36287.58 38015.56 39743.54
 41471.52 43199.5  44927.48 46655.46 48383.44 50111.42 51839.4  53567.38
 55295.36 57023.34 58751.32 60479.3  62207.28 63935.26 65663.24 67391.22
 69119.2  70847.18 72575.16 74303.14 76031.12 77759.1  79487.08 81215.06
 82943.04 84671.02 86399.  ]",time_dim.t.t_time
time_dim,t.t_hour,"[ 0.   0.   0.   1.   1.   2.   2.   3.   3.   4.   4.   5.   5.   6.
  6.   7.   7.   8.   8.   9.   9.  10.  10.  11.  11.  11.5 12.  12.
 13.  13.  14.  14.  15.  15.  16.  16.  17.  17.  18.  18.  19.  19.
 20.  20.  21.  21.  22.  22.  23.  23.  23. ]",time_dim.t.t_hour
time_dim,t.t_minute,"[ 0.   1.   2.   3.   4.   5.9  7.   8.   9.  10.  11.8 13.  14.  15.
 16.  17.7 19.  20.  21.  22.  23.6 25.  26.  27.  28.  29.5 31.  32.
 33.  34.  35.4 37.  38.  39.  40.  41.3 43.  44.  45.  46.  47.2 49.
 50.  51.  52.  53.1 55.  56.  57.  58.  59. ]",time_dim.t.t_minute
time_dim,t.t_second,"[ 0.   1.   2.   3.   4.   5.9  7.   8.   9.  10.  11.8 13.  14.  15.
 16.  17.7 19.  20.  21.  22.  23.6 25.  26.  27.  28.  29.5 31.  32.
 33.  34.  35.4 37.  38.  39.  40.  41.3 43.  44.  45.  46.  47.2 49.
 50.  51.  52.  53.1 55.  56.  57.  58.  59. ]",time_dim.t.t_second
time_dim,t.t_time_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",time_dim.t.t_time_id
time_dim,t.t_am_pm,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",time_dim.t.t_am_pm
time_dim,t.t_shift,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",time_dim.t.t_shift
time_dim,t.t_sub_shift,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",time_dim.t.t_sub_shift
time_dim,t.t_meal_time,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",time_dim.t.t_meal_time
warehouse,w.w_warehouse_sk,"[1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7
 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5
 4.6 4.7 4.8 4.9 5.  5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]",warehouse.w.w_warehouse_sk
warehouse,w.w_warehouse_sq_ft,"[138504.   150963.04 163422.08 175881.12 188340.16 200799.2  213258.24
 225717.28 238176.32 250635.36 263094.4  275553.44 288012.48 307321.68
 333481.04 359640.4  385799.76 411959.12 438118.48 464277.84 490437.2
 516596.56 542755.92 568915.28 595074.64 621234.   638639.04 656044.08
 673449.12 690854.16 708259.2  725664.24 743069.28 760474.32 777879.36
 795284.4  812689.44 830094.48 844356.6  855475.8  866595.   877714.2
 888833.4  899952.6  911071.8  922191.   933310.2  944429.4  955548.6
 966667.8  977787.  ]",warehouse.w.w_warehouse_sq_ft
warehouse,w.w_gmt_offset,"[-5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.
 -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5. -5.]",warehouse.w.w_gmt_offset
warehouse,w.w_warehouse_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_warehouse_id
warehouse,w.w_warehouse_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_warehouse_name
warehouse,w.w_street_number,"[368.   381.28 394.56 407.84 421.12 434.4  447.68 460.96 474.24 487.52
 500.8  514.08 527.36 536.64 541.92 547.2  552.48 557.76 563.04 568.32
 573.6  578.88 584.16 589.44 594.72 600.   604.08 608.16 612.24 616.32
 620.4  624.48 628.56 632.64 636.72 640.8  644.88 648.96 663.24 687.72
 712.2  736.68 761.16 785.64 810.12 834.6  859.08 883.56 908.04 932.52
 957.  ]",warehouse.w.w_street_number
warehouse,w.w_street_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_street_name
warehouse,w.w_street_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_street_type
warehouse,w.w_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_suite_number
warehouse,w.w_city,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_city
warehouse,w.w_county,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_county
warehouse,w.w_state,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_state
warehouse,w.w_zip,"[35709.  35709.  35709.  35709.  35709.  35709.  35709.  35709.  35709.
 35709.  35709.  35975.1 36241.2 36507.3 36773.4 37039.5 37305.6 37571.7
 37837.8 38103.9 38370.  38370.  38370.  38370.  38370.  38370.  38370.
 38370.  38370.  38370.  38370.  38370.  38370.  38370.  38370.  38370.
 38370.  38370.  38370.  38370.  38370.  38370.  38370.  38370.  38370.
 38370.  38370.  38370.  38370.  38370.  38370. ]",warehouse.w.w_zip
warehouse,w.w_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",warehouse.w.w_country
web_page,wp.wp_web_page_sk,"[  1.    3.1   5.2   7.3   9.4  11.5  13.6  15.7  17.8  19.9  22.   24.1
  26.2  28.3  30.4  32.5  34.6  36.7  38.8  40.9  43.   45.1  47.2  49.3
  51.4  53.5  55.6  57.7  59.8  61.9  64.   66.1  68.2  70.3  72.4  74.5
  76.6  78.7  80.8  82.9  85.   87.1  89.2  91.3  93.4  95.5  97.6  99.7
 101.8 103.9 106. ]",web_page.wp.wp_web_page_sk
web_page,wp.wp_rec_start_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_page.wp.wp_rec_start_date
web_page,wp.wp_rec_end_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_page.wp.wp_rec_end_date
web_page,wp.wp_creation_date_sk,"[2450807.   2450807.   2450807.   2450807.   2450807.   2450808.
 2450808.   2450808.   2450808.   2450808.   2450808.   2450808.
 2450808.   2450809.   2450809.   2450809.   2450810.   2450810.
 2450810.   2450810.   2450811.   2450811.   2450811.   2450811.
 2450812.   2450812.   2450812.   2450812.   2450812.   2450812.
 2450812.   2450812.   2450812.   2450812.   2450812.72 2450813.
 2450813.   2450813.   2450813.   2450813.   2450814.   2450814.
 2450814.   2450814.   2450815.   2450815.   2450815.   2450815.
 2450815.   2450815.   2450815.  ]",web_page.wp.wp_creation_date_sk
web_page,wp.wp_access_date_sk,"[2452548.  2452549.1 2452554.  2452555.  2452556.4 2452558.5 2452561.6
 2452564.7 2452565.8 2452567.  2452572.  2452574.  2452575.2 2452578.
 2452579.  2452579.  2452580.  2452582.4 2452584.6 2452585.9 2452588.
 2452590.1 2452591.  2452595.3 2452596.  2452597.  2452601.6 2452604.8
 2452607.8 2452610.7 2452611.  2452611.  2452613.2 2452615.3 2452616.8
 2452619.5 2452620.6 2452621.7 2452622.  2452623.  2452624.  2452626.
 2452629.  2452633.6 2452635.4 2452637.5 2452639.  2452642.4 2452644.
 2452645.9 2452648. ]",web_page.wp.wp_access_date_sk
web_page,wp.wp_customer_sk,"[  5596.     6645.22   8652.92  16171.88  21721.4   22593.5   24029.36
  26169.92  31875.28  40031.44  48337.6   56696.26  58235.56  59142.12
  65760.36  71789.6   75227.24  77519.    77519.    77519.    77519.
  77647.86  77852.52  83070.3   89720.4   90213.    90213.    90213.
  90654.24  92639.82  94342.    95562.4   97103.4   98942.1   99555.
  99555.   101676.24 104279.58 104376.   106422.66 124842.6  138946.48
 140718.76 149362.52 168001.16 184837.4  200231.72 212703.46 223944.64
 226080.58 226633.  ]",web_page.wp.wp_customer_sk
web_page,wp.wp_char_count,"[ 508.    701.    808.32  939.6  1050.6  1119.4  1157.08 1282.04 1356.
 1505.   1561.8  1610.64 1711.   1735.76 1901.08 2094.6  2232.   2249.64
 2320.12 2408.16 2460.   2494.84 2603.96 2699.68 2726.   2907.   3077.6
 3101.12 3170.72 3310.48 3425.8  3452.56 3483.16 3548.   3560.96 3698.
 3732.   3732.96 3761.12 3894.08 4099.8  4301.2  4486.08 4801.6  5066.56
 5502.6  5714.76 5873.6  6554.44 6577.   7046.  ]",web_page.wp.wp_char_count
web_page,wp.wp_link_count,"[ 2.    3.    3.    3.    3.    4.    4.    4.    4.    5.    5.8   6.
  6.    7.04  8.12  9.    9.    9.    9.    9.    9.    9.    9.76 10.84
 11.   12.   12.   12.   13.   13.   14.   14.   15.   16.   17.   18.
 18.   18.   18.   19.   19.   19.   20.   21.   22.52 23.   24.   24.
 24.   24.92 25.  ]",web_page.wp.wp_link_count
web_page,wp.wp_image_count,"[1. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6. 7. 7. 7. 7. 7. 7. 7.
 7. 7. 7.]",web_page.wp.wp_image_count
web_page,wp.wp_max_ad_count,"[0.   0.   0.   0.   0.   0.   0.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.44 2.   2.   2.   2.   2.   2.   2.   2.   2.
 2.   2.   2.   2.48 3.   3.   3.   3.   3.   3.96 4.   4.   4.   4.
 4.   4.   4.   4.   4.   4.   4.   4.   4.  ]",web_page.wp.wp_max_ad_count
web_page,wp.wp_autogen_flag,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_page.wp.wp_autogen_flag
web_page,wp.wp_url,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_page.wp.wp_url
web_page,wp.wp_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_page.wp.wp_type
web_page,wp.wp_web_page_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",web_page.wp.wp_web_page_id
web_returns,wr.wr_returned_date_sk,"[2450832. 2451049. 2451119. 2451169. 2451209. 2451243. 2451273. 2451304.
 2451335. 2451368. 2451402. 2451443. 2451489. 2451534. 2451574. 2451608.
 2451640. 2451669. 2451700. 2451732. 2451767. 2451806. 2451853. 2451900.
 2451939. 2451973. 2452004. 2452035. 2452066. 2452100. 2452135. 2452175.
 2452221. 2452267. 2452305. 2452339. 2452370. 2452400. 2452431. 2452462.
 2452498. 2452539. 2452586. 2452632. 2452671. 2452705. 2452737. 2452770.
 2452807. 2452854. 2452995.]",web_returns.wr.wr_returned_date_sk
