table,column,bins,table_column
catalog_sales,cs.cs_net_paid,"[0.00000000e+00 5.28000000e+00 1.92000000e+01 3.52600000e+01
 5.33800000e+01 7.35300000e+01 9.57600000e+01 1.20200000e+02
 1.47560000e+02 1.77080000e+02 2.09300000e+02 2.44400000e+02
 2.82400000e+02 3.23640000e+02 3.67360000e+02 4.14550000e+02
 4.65000000e+02 5.19300000e+02 5.77950000e+02 6.39840000e+02
 7.06320000e+02 7.77507400e+02 8.54216800e+02 9.35860000e+02
 1.02312000e+03 1.11636000e+03 1.21622440e+03 1.32216380e+03
 1.43648000e+03 1.55901040e+03 1.69008200e+03 1.83192280e+03
 1.98378000e+03 2.14740000e+03 2.32672000e+03 2.52175900e+03
 2.73180000e+03 2.96280780e+03 3.21850720e+03 3.49863300e+03
 3.81240000e+03 4.16550780e+03 4.56280000e+03 5.02149420e+03
 5.55104000e+03 6.18351300e+03 6.96785000e+03 7.98380000e+03
 9.38778720e+03 1.18017842e+04 2.87670000e+04]",catalog_sales.cs.cs_net_paid
catalog_sales,cs.cs_net_paid_inc_tax,"[0.0000000e+00 5.4900000e+00 2.0050000e+01 3.6790000e+01 5.5770000e+01
 7.6750000e+01 1.0006000e+02 1.2567000e+02 1.5406000e+02 1.8492000e+02
 2.1858000e+02 2.5537000e+02 2.9497000e+02 3.3799000e+02 3.8376000e+02
 4.3292000e+02 4.8565000e+02 5.4250000e+02 6.0354000e+02 6.6824000e+02
 7.3776000e+02 8.1216400e+02 8.9235000e+02 9.7767000e+02 1.0684200e+03
 1.1652100e+03 1.2699900e+03 1.3811880e+03 1.4999200e+03 1.6277700e+03
 1.7645800e+03 1.9130500e+03 2.0722380e+03 2.2429600e+03 2.4293900e+03
 2.6328000e+03 2.8519480e+03 3.0956560e+03 3.3618800e+03 3.6562000e+03
 3.9822600e+03 4.3513200e+03 4.7656500e+03 5.2477500e+03 5.8028580e+03
 6.4603800e+03 7.2829080e+03 8.3424600e+03 9.8139840e+03 1.2342206e+04
 3.0261560e+04]",catalog_sales.cs.cs_net_paid_inc_tax
catalog_sales,cs.cs_net_paid_inc_ship,"[    0.        45.14      85.77     128.9682   175.49     225.4
   278.92     336.18     397.1      460.96     529.76     601.6
   677.3      758.2622   842.8      932.2     1025.55    1122.66
  1224.36    1332.24    1445.408   1566.0322  1691.36    1824.03
  1962.8     2108.4     2262.26    2426.7976  2598.63    2779.2
  2972.16    3176.94    3396.96    3632.76    3882.5576  4150.029
  4439.82    4753.84    5096.3     5471.4     5887.252   6349.44
  6864.88    7459.2     8139.2836  8957.52    9964.9848 11251.
 13061.0284 16111.7758 41371.47  ]",catalog_sales.cs.cs_net_paid_inc_ship
catalog_sales,cs.cs_net_paid_inc_ship_tax,"[    0.        46.2       87.82     132.12     179.74     230.83
   285.77     344.52     407.07     472.2346   542.9      616.54
   694.33     777.08     863.56     955.161   1051.58    1151.3098
  1255.21    1366.18    1482.39    1605.99    1734.75    1870.82
  2013.77    2163.22    2321.7344  2489.6038  2666.78    2852.29
  3050.2     3260.68    3487.8424  3729.5002  3987.72    4263.9
  4562.0584  4885.3434  5238.7472  5624.9166  6052.776   6529.82
  7065.23    7674.6084  8382.5272  9224.069  10265.532  11597.8818
 13474.0672 16634.7332 43335.2   ]",catalog_sales.cs.cs_net_paid_inc_ship_tax
catalog_sales,cs.cs_net_profit,"[-9.8970300e+03 -5.4225618e+03 -4.3671100e+03 -3.6831036e+03
 -3.1800248e+03 -2.7807000e+03 -2.4477272e+03 -2.1658000e+03
 -1.9227000e+03 -1.7104608e+03 -1.5220280e+03 -1.3545600e+03
 -1.2050572e+03 -1.0700600e+03 -9.4764000e+02 -8.3711000e+02
 -7.3683000e+02 -6.4496000e+02 -5.6100000e+02 -4.8365140e+02
 -4.1378000e+02 -3.5108260e+02 -2.9358000e+02 -2.4147000e+02
 -1.9474000e+02 -1.5288000e+02 -1.1539000e+02 -8.2110000e+01
 -5.3580000e+01 -2.9200000e+01 -8.5400000e+00  1.0360000e+01
  3.8160000e+01  7.5180200e+01  1.2236000e+02  1.8060000e+02
  2.5080840e+02  3.3537000e+02  4.3560000e+02  5.5454000e+02
  6.9482000e+02  8.6256000e+02  1.0654096e+03  1.3090000e+03
  1.6080000e+03  1.9786200e+03  2.4630048e+03  3.1147200e+03
  4.0751172e+03  5.7760060e+03  1.8950000e+04]",catalog_sales.cs.cs_net_profit
customer,c.c_customer_sk,"[1.000000e+00 2.000980e+03 4.000960e+03 6.000940e+03 8.000920e+03
 1.000090e+04 1.200088e+04 1.400086e+04 1.600084e+04 1.800082e+04
 2.000080e+04 2.200078e+04 2.400076e+04 2.600074e+04 2.800072e+04
 3.000070e+04 3.200068e+04 3.400066e+04 3.600064e+04 3.800062e+04
 4.000060e+04 4.200058e+04 4.400056e+04 4.600054e+04 4.800052e+04
 5.000050e+04 5.200048e+04 5.400046e+04 5.600044e+04 5.800042e+04
 6.000040e+04 6.200038e+04 6.400036e+04 6.600034e+04 6.800032e+04
 7.000030e+04 7.200028e+04 7.400026e+04 7.600024e+04 7.800022e+04
 8.000020e+04 8.200018e+04 8.400016e+04 8.600014e+04 8.800012e+04
 9.000010e+04 9.200008e+04 9.400006e+04 9.600004e+04 9.800002e+04
 1.000000e+05]",customer.c.c_customer_sk
customer,c.c_customer_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_customer_id
customer,c.c_current_cdemo_sk,"[1.70000000e+01 3.95262600e+04 7.81614800e+04 1.16823280e+05
 1.54604640e+05 1.93216100e+05 2.32261000e+05 2.70215660e+05
 3.08928920e+05 3.46566700e+05 3.83534200e+05 4.21792500e+05
 4.60431080e+05 4.99136620e+05 5.37698480e+05 5.77639100e+05
 6.17685600e+05 6.54938480e+05 6.95034160e+05 7.35034180e+05
 7.73769400e+05 8.13603500e+05 8.49783680e+05 8.87343440e+05
 9.26657400e+05 9.65017000e+05 1.00363040e+06 1.04160876e+06
 1.07904056e+06 1.11759714e+06 1.15608960e+06 1.19555202e+06
 1.23414040e+06 1.27129926e+06 1.30830632e+06 1.34619460e+06
 1.38484116e+06 1.42293914e+06 1.46239008e+06 1.50125790e+06
 1.53979140e+06 1.57619528e+06 1.61453416e+06 1.65308814e+06
 1.69038676e+06 1.73017900e+06 1.76772268e+06 1.80559280e+06
 1.84499780e+06 1.88347590e+06 1.92078800e+06]",customer.c.c_current_cdemo_sk
customer,c.c_current_hdemo_sk,"[1.00000e+00 1.47000e+02 2.92000e+02 4.38000e+02 5.84000e+02 7.24000e+02
 8.63000e+02 1.00600e+03 1.14900e+03 1.29700e+03 1.43400e+03 1.57900e+03
 1.71900e+03 1.85800e+03 2.00200e+03 2.14600e+03 2.29000e+03 2.43300e+03
 2.57300e+03 2.72200e+03 2.87300e+03 3.01300e+03 3.15900e+03 3.30000e+03
 3.44200e+03 3.58800e+03 3.73136e+03 3.88200e+03 4.02000e+03 4.16800e+03
 4.31600e+03 4.45916e+03 4.60600e+03 4.74900e+03 4.89500e+03 5.03300e+03
 5.17500e+03 5.32100e+03 5.46500e+03 5.60300e+03 5.74600e+03 5.89000e+03
 6.03400e+03 6.18000e+03 6.32600e+03 6.47300e+03 6.61900e+03 6.76600e+03
 6.90600e+03 7.05300e+03 7.20000e+03]",customer.c.c_current_hdemo_sk
customer,c.c_current_addr_sk,"[1.000000e+00 1.024000e+03 2.026000e+03 3.030000e+03 4.044000e+03
 5.001900e+03 5.997000e+03 7.023860e+03 8.026000e+03 9.007640e+03
 1.001100e+04 1.104400e+04 1.202000e+04 1.301400e+04 1.398172e+04
 1.497000e+04 1.595700e+04 1.695500e+04 1.797500e+04 1.899362e+04
 2.002700e+04 2.103058e+04 2.203000e+04 2.302000e+04 2.398600e+04
 2.497550e+04 2.598196e+04 2.695100e+04 2.794800e+04 2.894800e+04
 2.993200e+04 3.095638e+04 3.198800e+04 3.300600e+04 3.400832e+04
 3.504300e+04 3.604728e+04 3.704926e+04 3.804200e+04 3.903600e+04
 4.001120e+04 4.098618e+04 4.195700e+04 4.291600e+04 4.391800e+04
 4.492800e+04 4.591908e+04 4.695800e+04 4.798404e+04 4.900800e+04
 5.000000e+04]",customer.c.c_current_addr_sk
customer,c.c_first_shipto_date_sk,"[2449028.   2449100.   2449176.   2449248.   2449323.   2449397.
 2449470.   2449543.   2449615.   2449687.   2449761.   2449834.
 2449906.   2449983.   2450056.   2450127.   2450200.   2450273.
 2450345.   2450419.   2450492.4  2450566.   2450639.   2450711.
 2450784.   2450859.   2450930.   2451001.   2451072.   2451143.
 2451216.   2451292.   2451364.   2451441.   2451512.08 2451584.
 2451654.   2451727.   2451801.   2451873.   2451945.   2452022.92
 2452095.   2452166.   2452236.   2452308.   2452383.   2452456.
 2452528.   2452604.   2452678.  ]",customer.c.c_first_shipto_date_sk
customer,c.c_first_sales_date_sk,"[2448998. 2449070. 2449146. 2449219. 2449293. 2449367. 2449441. 2449513.
 2449586. 2449658. 2449731. 2449805. 2449876. 2449953. 2450026. 2450098.
 2450172. 2450244. 2450316. 2450390. 2450463. 2450536. 2450609. 2450682.
 2450755. 2450830. 2450902. 2450971. 2451043. 2451115. 2451187. 2451262.
 2451335. 2451411. 2451483. 2451555. 2451625. 2451698. 2451772. 2451843.
 2451916. 2451993. 2452066. 2452136. 2452206. 2452279. 2452354. 2452427.
 2452499. 2452574. 2452648.]",customer.c.c_first_sales_date_sk
customer,c.c_salutation,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_salutation
customer,c.c_first_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_first_name
customer,c.c_last_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_last_name
customer,c.c_preferred_cust_flag,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_preferred_cust_flag
customer,c.c_birth_day,"[ 1.  1.  2.  2.  3.  4.  4.  5.  5.  6.  7.  7.  8.  8.  9. 10. 10. 11.
 11. 12. 13. 13. 14. 14. 15. 16. 16. 17. 17. 18. 19. 19. 20. 20. 21. 22.
 22. 23. 24. 24. 25. 25. 26. 27. 27. 28. 28. 29. 30. 30. 31.]",customer.c.c_birth_day
customer,c.c_birth_month,"[ 1.  1.  1.  1.  1.  2.  2.  2.  2.  3.  3.  3.  3.  4.  4.  4.  4.  5.
  5.  5.  5.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.  8.  8.  9.  9.
  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 12. 12. 12. 12. 12.]",customer.c.c_birth_month
customer,c.c_birth_year,"[1924. 1925. 1926. 1928. 1929. 1931. 1932. 1933. 1935. 1936. 1937. 1939.
 1940. 1941. 1943. 1944. 1946. 1947. 1948. 1950. 1951. 1953. 1954. 1955.
 1957. 1958. 1959. 1961. 1962. 1964. 1965. 1966. 1968. 1969. 1971. 1972.
 1973. 1975. 1976. 1977. 1979. 1980. 1981. 1983. 1984. 1986. 1987. 1988.
 1990. 1991. 1992.]",customer.c.c_birth_year
customer,c.c_birth_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_birth_country
customer,c.c_login,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_login
customer,c.c_email_address,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_email_address
customer,c.c_last_review_date,"[2452283.  2452290.  2452297.  2452304.  2452312.  2452319.  2452326.
 2452333.  2452340.4 2452348.  2452355.  2452362.  2452370.  2452377.
 2452384.  2452392.  2452399.  2452407.  2452414.  2452421.  2452428.
 2452435.  2452443.  2452450.  2452457.  2452465.  2452472.  2452479.
 2452487.  2452494.  2452501.  2452509.  2452516.  2452523.  2452531.
 2452538.  2452545.  2452553.  2452560.  2452567.  2452575.  2452582.
 2452589.  2452597.  2452604.  2452611.  2452619.  2452626.  2452634.
 2452641.  2452648. ]",customer.c.c_last_review_date
customer_address,ca.ca_address_sk,"[1.000000e+00 1.000980e+03 2.000960e+03 3.000940e+03 4.000920e+03
 5.000900e+03 6.000880e+03 7.000860e+03 8.000840e+03 9.000820e+03
 1.000080e+04 1.100078e+04 1.200076e+04 1.300074e+04 1.400072e+04
 1.500070e+04 1.600068e+04 1.700066e+04 1.800064e+04 1.900062e+04
 2.000060e+04 2.100058e+04 2.200056e+04 2.300054e+04 2.400052e+04
 2.500050e+04 2.600048e+04 2.700046e+04 2.800044e+04 2.900042e+04
 3.000040e+04 3.100038e+04 3.200036e+04 3.300034e+04 3.400032e+04
 3.500030e+04 3.600028e+04 3.700026e+04 3.800024e+04 3.900022e+04
 4.000020e+04 4.100018e+04 4.200016e+04 4.300014e+04 4.400012e+04
 4.500010e+04 4.600008e+04 4.700006e+04 4.800004e+04 4.900002e+04
 5.000000e+04]",customer_address.ca.ca_address_sk
customer_address,ca.ca_address_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_address_id
customer_address,ca.ca_street_number,"[   1.   21.   41.   61.   82.  102.  122.  142.  162.  183.  203.  223.
  243.  263.  283.  302.  321.  341.  361.  381.  402.  422.  442.  461.
  481.  501.  521.  541.  561.  582.  601.  620.  641.  661.  681.  701.
  720.  740.  759.  779.  800.  819.  839.  860.  880.  900.  919.  941.
  961.  981. 1000.]",customer_address.ca.ca_street_number
customer_address,ca.ca_street_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_street_name
customer_address,ca.ca_street_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_street_type
customer_address,ca.ca_suite_number,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_suite_number
customer_address,ca.ca_city,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_city
customer_address,ca.ca_county,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_county
customer_address,ca.ca_state,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_state
customer_address,ca.ca_zip,"[  601.   8655.  13003.  18370.  20532.2 22629.  24536.  26668.  28370.
 29431.  30587.  32898.  34593.  36653.  38354.  39310.  40499.  42293.
 44338.  46192.  48059.  49237.  50191.  51749.  53604.  55038.  56614.
 58059.  59145.  60059.  61289.  62812.  64338.  66060.  67746.  68721.
 69454.  70411.  71933.  73951.  75119.  76787.  78252.  79237.  80399.
 83683.  86867.  89275.  92477.  96719.  99981. ]",customer_address.ca.ca_zip
customer_address,ca.ca_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_country
customer_address,ca.ca_gmt_offset,"[-10.  -8.  -8.  -7.  -7.  -7.  -7.  -7.  -7.  -6.  -6.  -6.  -6.  -6.
  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.
  -6.  -6.  -6.  -6.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.
  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.]",customer_address.ca.ca_gmt_offset
customer_address,ca.ca_location_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_address.ca.ca_location_type
customer_demographics,cd.cd_demo_sk,"[1.00000000e+00 3.84169800e+04 7.68329600e+04 1.15248940e+05
 1.53664920e+05 1.92080900e+05 2.30496880e+05 2.68912860e+05
 3.07328840e+05 3.45744820e+05 3.84160800e+05 4.22576780e+05
 4.60992760e+05 4.99408740e+05 5.37824720e+05 5.76240700e+05
 6.14656680e+05 6.53072660e+05 6.91488640e+05 7.29904620e+05
 7.68320600e+05 8.06736580e+05 8.45152560e+05 8.83568540e+05
 9.21984520e+05 9.60400500e+05 9.98816480e+05 1.03723246e+06
 1.07564844e+06 1.11406442e+06 1.15248040e+06 1.19089638e+06
 1.22931236e+06 1.26772834e+06 1.30614432e+06 1.34456030e+06
 1.38297628e+06 1.42139226e+06 1.45980824e+06 1.49822422e+06
 1.53664020e+06 1.57505618e+06 1.61347216e+06 1.65188814e+06
 1.69030412e+06 1.72872010e+06 1.76713608e+06 1.80555206e+06
 1.84396804e+06 1.88238402e+06 1.92080000e+06]",customer_demographics.cd.cd_demo_sk
customer_demographics,cd.cd_gender,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_demographics.cd.cd_gender
customer_demographics,cd.cd_marital_status,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_demographics.cd.cd_marital_status
customer_demographics,cd.cd_education_status,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_demographics.cd.cd_education_status
customer_demographics,cd.cd_purchase_estimate,"[  500.           500.           500.          1000.
  1000.          1450.00000001  1500.          1500.
  2000.          2000.          2400.00000002  2500.
  2500.          3000.          3000.          3349.99999998
  3500.          3500.          4000.          4000.
  4300.00000005  4500.          4500.          5000.
  5000.          5250.          5500.          5500.
  6000.          6000.          6199.99999995  6500.
  6500.          7000.          7000.          7149.99999991
  7500.          7500.          8000.          8000.
  8100.00000009  8500.          8500.          9000.
  9000.          9050.00000005  9500.          9500.
 10000.         10000.         10000.        ]",customer_demographics.cd.cd_purchase_estimate
customer_demographics,cd.cd_credit_rating,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer_demographics.cd.cd_credit_rating
customer_demographics,cd.cd_dep_count,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 3. 3.
 3. 3. 3. 3. 3. 4. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6.
 6. 6. 6.]",customer_demographics.cd.cd_dep_count
customer_demographics,cd.cd_dep_employed_count,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 3. 3.
 3. 3. 3. 3. 3. 4. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6.
 6. 6. 6.]",customer_demographics.cd.cd_dep_employed_count
customer_demographics,cd.cd_dep_college_count,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 3. 3.
 3. 3. 3. 3. 3. 4. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6.
 6. 6. 6.]",customer_demographics.cd.cd_dep_college_count
date_dim,d.d_date_sk,"[2415022.   2416482.96 2417943.92 2419404.88 2420865.84 2422326.8
 2423787.76 2425248.72 2426709.68 2428170.64 2429631.6  2431092.56
 2432553.52 2434014.48 2435475.44 2436936.4  2438397.36 2439858.32
 2441319.28 2442780.24 2444241.2  2445702.16 2447163.12 2448624.08
 2450085.04 2451546.   2453006.96 2454467.92 2455928.88 2457389.84
 2458850.8  2460311.76 2461772.72 2463233.68 2464694.64 2466155.6
 2467616.56 2469077.52 2470538.48 2471999.44 2473460.4  2474921.36
 2476382.32 2477843.28 2479304.24 2480765.2  2482226.16 2483687.12
 2485148.08 2486609.04 2488070.  ]",date_dim.d.d_date_sk
date_dim,d.d_date_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",date_dim.d.d_date_id
date_dim,d.d_date,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",date_dim.d.d_date
date_dim,d.d_month_seq,"[   0.   48.   96.  144.  192.  240.  288.  336.  384.  432.  480.  528.
  576.  624.  672.  720.  768.  816.  864.  912.  960. 1008. 1056. 1104.
 1152. 1200. 1248. 1296. 1344. 1392. 1440. 1488. 1536. 1584. 1632. 1680.
 1728. 1776. 1824. 1872. 1920. 1968. 2016. 2064. 2112. 2160. 2208. 2256.
 2304. 2352. 2400.]",date_dim.d.d_month_seq
date_dim,d.d_week_seq,"[1.00000e+00 2.09000e+02 4.18000e+02 6.27000e+02 8.35000e+02 1.04400e+03
 1.25300e+03 1.46172e+03 1.67000e+03 1.87900e+03 2.08800e+03 2.29600e+03
 2.50500e+03 2.71400e+03 2.92244e+03 3.13100e+03 3.34000e+03 3.54900e+03
 3.75700e+03 3.96600e+03 4.17500e+03 4.38316e+03 4.59200e+03 4.80100e+03
 5.01000e+03 5.21800e+03 5.42700e+03 5.63600e+03 5.84400e+03 6.05300e+03
 6.26200e+03 6.47076e+03 6.67900e+03 6.88800e+03 7.09700e+03 7.30500e+03
 7.51400e+03 7.72300e+03 7.93148e+03 8.14000e+03 8.34900e+03 8.55800e+03
 8.76600e+03 8.97500e+03 9.18400e+03 9.39220e+03 9.60100e+03 9.81000e+03
 1.00190e+04 1.02270e+04 1.04360e+04]",date_dim.d.d_week_seq
date_dim,d.d_quarter_seq,"[  1.  17.  33.  49.  65.  81.  97. 113. 129. 145. 161. 177. 193. 209.
 225. 241. 257. 273. 289. 305. 321. 337. 353. 369. 385. 401. 417. 433.
 449. 465. 481. 497. 513. 529. 545. 561. 577. 593. 609. 625. 641. 657.
 673. 689. 705. 721. 737. 753. 769. 785. 801.]",date_dim.d.d_quarter_seq
date_dim,d.d_year,"[1900. 1904. 1908. 1912. 1916. 1920. 1924. 1928. 1932. 1936. 1940. 1944.
 1948. 1952. 1956. 1960. 1964. 1968. 1972. 1976. 1980. 1984. 1988. 1992.
 1996. 2000. 2004. 2008. 2012. 2016. 2020. 2024. 2028. 2032. 2036. 2040.
 2044. 2048. 2052. 2056. 2060. 2064. 2068. 2072. 2076. 2080. 2084. 2088.
 2092. 2096. 2100.]",date_dim.d.d_year
date_dim,d.d_dow,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 3. 3.
 3. 3. 3. 3. 3. 4. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6.
 6. 6. 6.]",date_dim.d.d_dow
